name,primary_type,all_types,phone,website,address,rating,reviews,status,maps_url,place_id
Corporate Flyers Pvt. Ltd.,tour_agency,tour_agency|travel_agency|transportation_service|service|point_of_interest|establishment,0124 460 3760,http://www.corporateflyers.com/,"635, Udyog Vihar Phase V Rd, Udyog Vihar 3, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",4.2,27,OPERATIONAL,https://maps.google.com/?cid=1769451987410809965&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJq6qqXmThDDkRbfS6JDVbjhg
DHL Supply Chain,corporate_office,corporate_office|shipping_service|point_of_interest|service|establishment,,https://www.dhl.com/sg-en/home/our-divisions/supply-chain/solutions.html,"445, Transport Network Center, 4th Floor, AIHP Horizon, Udyog Vihar Phase V Rd, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",4.7,3,OPERATIONAL,https://maps.google.com/?cid=11715212814536481384&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ7wUSz9wZDTkRaBqNJvzLlKI
RapidShyp,courier_service,courier_service|shipping_service|transportation_service|point_of_interest|service|establishment,,https://app.rapidshyp.com/?utm_source=Google&utm_medium=cpm&utm_campaign=Google-My-Bussiness&utm_term=Google&utm_content=GMB,"3rd Floor, AIHP Horizon 445, Udyog Vihar Phase V Rd, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",3.6,377,OPERATIONAL,https://maps.google.com/?cid=12920900519014440426&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJqcRn4R3-MaUR6h0EbpBCULM
Tata Power Charging Station,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,1800 833 2233,https://www.tatapower.com/,"443, Shankar Chowk Rd, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",5,2,OPERATIONAL,https://maps.google.com/?cid=1223997284586476576&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJmeEaF0YZDTkRINTRmQuD_BA
Shankar Chowk (A),bus_stop,bus_stop|transit_stop|transit_station|transportation_service|point_of_interest|establishment,,,"Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",4.8,6,OPERATIONAL,https://maps.google.com/?cid=5021514463876417386&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJh769PEYZDTkRagfXvcwAsEU
Moulsari Avenue Metro Station,bus_station,bus_station|transit_station|transportation_service|point_of_interest|establishment,,,"The National Media Centre, Sector 24, Gurugram, Haryana 122002, India",4.4,16,OPERATIONAL,https://maps.google.com/?cid=5323472048558998833&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ0Yq3H0kZDTkRMYUUip_F4Ek
DLF pedestrian Subway crossing,transportation_service,transportation_service|point_of_interest|establishment,,,"A, Shankar Chowk Rd, The National Media Centre, Sector 24, Gurugram, Haryana 122002, India",4.8,4,OPERATIONAL,https://maps.google.com/?cid=16394026388593763458&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJndYXegAZDTkRguSCIiRIg-M
Shankar Chowk (A),bus_stop,bus_stop|transit_stop|transit_station|transportation_service|point_of_interest|establishment,,,"The National Media Centre, Sector 24, Gurugram, Haryana 122002, India",3.6,5,OPERATIONAL,https://maps.google.com/?cid=12862080614366065827&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJqTvNokgZDTkRozS6KyxKf7I
Moulsari Avenue,subway_station,subway_station|transit_station|transportation_service|point_of_interest|establishment,,,"Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",4.2,178,OPERATIONAL,https://maps.google.com/?cid=6305123981765101047&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJiyacEEkZDTkR98Xn_dpMgFc
Shankar Chowk Ferry Shuttle Stop,transit_depot,transit_depot|transportation_service|point_of_interest|establishment,,,"G32R+PMM, Phase II, The National Media Centre, Sector 24, Gurugram, Haryana 122002, India",4.8,6,OPERATIONAL,https://maps.google.com/?cid=9925341632820023226&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJs65Gx-wZDTkRug-i2qDlvYk
Ashnarayan RasTogi DLF gurugram haryana company,storage,storage|point_of_interest|establishment,,,"G32W+G52, Moulsari Ave, Ambience Island, The National Media Centre, Sector 24, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=4345712672096436027&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJLcdGKgAZDTkRO784lKYSTzw
The Liquor Warehouse,liquor_store,liquor_store|store|point_of_interest|establishment,,,"Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",4.3,1181,OPERATIONAL,https://maps.google.com/?cid=6620966953285000320&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ5-heZYsZDTkRgBwnWF1m4ls
"Open parking, Ambience Island",transportation_service,transportation_service|point_of_interest|establishment,,,"Home V-11/43 Galli, No 11, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",5,4,OPERATIONAL,https://maps.google.com/?cid=2541061116124564148&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJDT4bilgZDTkRtIopO5-pQyM
Ambience bike parking,parking_lot,parking_lot|parking|transportation_service|service|point_of_interest|establishment,,,"8, V Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",,,OPERATIONAL,https://maps.google.com/?cid=8819513199366475653&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJf70fJQAfDTkRhY8b7IY0ZXo
सेक्टर 22,parking_lot,parking_lot|parking|transportation_service|service|point_of_interest|establishment,,,"279, Sector 22 Rd, Sector 22B, Sector 22A, Sector 22, Gurugram, Haryana 122015, India",5,1,OPERATIONAL,https://maps.google.com/?cid=10620571928538337644&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJq8tuTAAZDTkRbFEDGObZY5M
SANDEEP AUTO SARVICE,chauffeur_service,chauffeur_service|transportation_service|point_of_interest|establishment,080766 33031,,"22, JWALA MIL ROADVSEC, Sector 22A, 22, Gurugram, Haryana 122015, India",5,1,OPERATIONAL,https://maps.google.com/?cid=3588748340205519389&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJrZ-RCPQZDTkRHQI59pnLzTE
Palam Vihar Chowk,bus_stop,bus_stop|transit_stop|transit_station|transportation_service|point_of_interest|establishment,,,"Sector 22A, Sector 22, Gurugram, Haryana 122015, India",3.5,10,OPERATIONAL,https://maps.google.com/?cid=9379004422009890595&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJZy2VxG8ZDTkRI6e3aNTqKII
THE LIQUOR WAREHOUSE,liquor_store,liquor_store|store|point_of_interest|establishment,,,"G339+8FF, Old Delhi Gurugram Rd, Electronic City, Phase IV, Udyog Vihar, Sector 19, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=15395859450763185816&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJdecJ0m8ZDTkRmI6UhpkUqdU
Udyog Vihar Phase 4,bus_stop,bus_stop|transit_stop|transit_station|transportation_service|point_of_interest|establishment,,,"IDPL Twp, Sector 22A, Sector 19, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=9438070565605577311&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJL4qx924ZDTkRX5L9oyzD-oI
East West compny,parking_lot,parking_lot|parking|transportation_service|service|point_of_interest|establishment,,,"G33F+JW5, IDPL Twp, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",,,OPERATIONAL,https://maps.google.com/?cid=17873983548720438750&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJT6wLDgAZDTkR3l2oTlYlDfg
Helipad,heliport,heliport|airport|transportation_service|point_of_interest|establishment,,,"G33J+C8C, IDPL Twp, Sector 22A, Sector 19, Gurugram, Haryana 122016, India",4,1,OPERATIONAL,https://maps.google.com/?cid=9847825532953700899&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ9_rfFgAZDTkRIyq6bSWBqog
Udyog Vihar Phase II/III,bus_stop,bus_stop|transit_stop|transit_station|transportation_service|point_of_interest|establishment,,,"Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",3.5,4,OPERATIONAL,https://maps.google.com/?cid=7786006019842837566&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ1SMERUQZDTkRPgzJFzlzDWw
DLF Downtown Bus Stop,transit_depot,transit_depot|transportation_service|point_of_interest|establishment,,,"G33V+5GM, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",3.6,7,OPERATIONAL,https://maps.google.com/?cid=16540272196963606174&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJrZ_OCwAZDTkRnh5J1O3ZiuU
Jitendra Travel,taxi_service,taxi_service|transportation_service|point_of_interest|service|establishment,,,"House No 706/3, Phase II, Udyog Vihar, Prem Nagar, Gurugram, Haryana 122022, India",3.7,3,OPERATIONAL,https://maps.google.com/?cid=5723202189940715943&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJA295sSoZDTkRp3EnpRHmbE8
Shankar Chowk (B),bus_stop,bus_stop|transit_stop|transit_station|transportation_service|point_of_interest|establishment,,,"Phase II, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",2,2,OPERATIONAL,https://maps.google.com/?cid=1763375933655653327&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ__qcS08ZDTkRz5sEoxHFeBg
Bike drop,parking_lot,parking_lot|parking|transportation_service|service|point_of_interest|establishment,,,"G33X+GQW, Golf Dr, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",,,OPERATIONAL,https://maps.google.com/?cid=7128110784625595323&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ_RlBuNYZDTkRu1M9Bf4i7GI
SpeedEx Home Packers And Movers,moving_company,shipping_service|storage|moving_company|transportation_service|point_of_interest|service|establishment,083060 23981,http://speedexpackers.in/,"22, Sector 22 Rd, Mullahera, Sector 22, Gurugram, Haryana 122015, India",4.5,32,OPERATIONAL,https://maps.google.com/?cid=8719293491242237986&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJQaFwpXYZDTkRIoDexTsnAXk
Electric Vehicle Charging Station,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,,,"Battery Smart Station, Old Delhi Gurugram Rd, Anfilco Housing Colony, Sector 22A, Sector 22, Gurugram, Haryana 122015, India",5,2,OPERATIONAL,https://maps.google.com/?cid=14680534420557886096&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJZbhk8jIZDTkRkHI_Uka8u8s
Bolt.Earth Charging Station,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,084477 46385,https://boltearth.app.link/AOW7xpoV4Zb,"Old Delhi Gurugram Rd, Sector 22A, Sector 22, Gurugram, Haryana 122016, India",5,1,OPERATIONAL,https://maps.google.com/?cid=10484110030522178207&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJfQVY_hsZDTkRn1pii4YKf5E
Tci Freight,transportation_service,transportation_service|point_of_interest|establishment,,,"H5, Anfilco Housing Colony, Udyog Vihar, Sector 22, Gurugram, Haryana 122016, India",5,3,OPERATIONAL,https://maps.google.com/?cid=5782112458450703447&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ0cA7QgAZDTkRV5RQYaUwPlA
ANURAG PARKING,parking_garage,parking_garage|parking_lot|parking|transportation_service|service|point_of_interest|establishment,077720 62717,,"408, Sohna Road, near by School, Sector 22B, Sector 22A, Sector 22, Gurugram, Haryana 122015, India",,,OPERATIONAL,https://maps.google.com/?cid=3139493018791834043&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJxYho0o4ZDTkRu_HnT0S4kSs
Amazon Now,storage,storage|point_of_interest|establishment,,,"45, Udyog Vihar, Sector 22, Gurugram, Haryana 122016, India",4,2,OPERATIONAL,https://maps.google.com/?cid=3841940960696863580&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJvTjfFQAZDTkRXAtcwvJQUTU
Amazon Now TSE3,storage,storage|point_of_interest|establishment,,,"45, Udyog Vihar, Sector 22, Gurugram, Haryana 122016, India",5,2,OPERATIONAL,https://maps.google.com/?cid=5854432252781369948&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJg2-FIwAZDTkRXJqfpB0fP1E
Shree Maruti Courier Service - Sector 19,courier_service,courier_service|shipping_service|service|point_of_interest|establishment,093108 01690,https://nearme.shreemaruti.com/locator/gurugram/Sector-19/shree-maruti-courier-service-in-Sector-19-gurugram--6bozQq/home,"Shop 6, Baba Bhavan, Nearby Krishna Chowk, Sector 22 Rd, IDPL Twp, Sector 22A, Sector 19, Gurugram, Haryana 122016, India",,,OPERATIONAL,https://maps.google.com/?cid=146042256738974689&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJcQDglwAZDTkR4Xsfo6jYBgI
DTDC Courier,corporate_office,corporate_office|point_of_interest|establishment,,,"G34C+GFV, IDPL Twp, Sector 22A, Sector 19, Gurugram, Haryana 122016, India",,,OPERATIONAL,https://maps.google.com/?cid=14068552284257246446&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJu2kR-2YZDTkR7twpn8OJPcM
Corporate Cargo Solutions,travel_agency,travel_agency|service|point_of_interest|establishment,095990 39872,https://corporatecargosolutions.com/,"3, Baba Bhawa, Sector 228, Krishna Chowk, Old Delhi Gurugram Road, Gurugram, NCR, IDPL Twp, Sector 22A, Sector 19, Region, Gurugram, Haryana 122016, India",3.7,3,OPERATIONAL,https://maps.google.com/?cid=3085960027332968529&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJp4JegWUZDTkRUYA8dEuI0yo
Sector-21/22,transit_station,transit_station|transportation_service|point_of_interest|establishment,,,"Sector 22A, Gurugram, Haryana 122016, India",5,1,OPERATIONAL,https://maps.google.com/?cid=2156994789356743732&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ2-e_hGUZDTkRNCz6KVUv7x0
Shree Krishna Chowk,bus_stop,bus_stop|transit_stop|transit_station|transportation_service|point_of_interest|establishment,,,"Anfilco Housing Colony, Sector 22A, Sector 22, Gurugram, Haryana 122016, India",4,2,OPERATIONAL,https://maps.google.com/?cid=13408789073783035538&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJh1Vcg2UZDTkRkhb6qp6WFbo
Shree Krishna Chowk,bus_stop,bus_stop|transit_stop|transit_station|transportation_service|point_of_interest|establishment,,,"IDPL Twp, Sector 22A, Sector 19, Gurugram, Haryana 122016, India",3,2,OPERATIONAL,https://maps.google.com/?cid=2984369089367952447&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJkcsYhWUZDTkRP8xu-t-baik
PEGASUS,transportation_service,transportation_service|point_of_interest|establishment,,,"Plot no. 327, Ground Floor, Phase IV, Sector 22A, Sector 19, Gurugram, Haryana 122016, India",,,OPERATIONAL,https://maps.google.com/?cid=12609493816619932933&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJAQAAQGYZDTkRBZ0dedHr_a4
Shankar Chowk s - block e-rickshaw,parking_lot,parking_lot|parking|transportation_service|service|point_of_interest|establishment,,,"G35J+7M3, Shankar Chowk Rd, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",3.3,4,OPERATIONAL,https://maps.google.com/?cid=9545292339731503720&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJHQetcP8ZDTkRaBr0Us-wd4Q
Udyog Vihar,transit_station,transit_station|transportation_service|point_of_interest|establishment,,,"Udyog Vihar, Gurugram, Haryana 122016, India",5,1,OPERATIONAL,https://maps.google.com/?cid=13048088658922978501&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJyYa7RkMZDTkRxTzo6IAfFLU
SATKAR TEMPO SERVICE,transportation_service,transportation_service|point_of_interest|establishment,,,"G34M+HGF, Shankar Chowk Rd, Phase V, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",,,OPERATIONAL,https://maps.google.com/?cid=6558841986176753053&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJjw2AOEMZDTkRnZ37QwmwBVs
Udyog Vihar Phase V,bus_stop,bus_stop|transit_stop|transit_station|transportation_service|point_of_interest|establishment,,,"Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",3.6,9,OPERATIONAL,https://maps.google.com/?cid=7514322532116379096&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJTfCIRkMZDTkR2LWCxoc8SGg
Shri Krishan Dhram Kata,transportation_service,transportation_service|point_of_interest|establishment,099131 37381,,"3. Plot. 718719 Shnkar Chock Udhyog Cihar Gurugram, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Delhi, Gurugram, Haryana 122016, India",5,1,OPERATIONAL,https://maps.google.com/?cid=7638807995261228842&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJQY39R0MZDTkRKpf1SGZ_Amo
Vaishali Enterprises Car Parking,parking_lot,parking_lot|parking|transportation_service|point_of_interest|service|establishment,,,"Plot no - 395, Phase III, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",1.3,3,OPERATIONAL,https://maps.google.com/?cid=185502148351248304&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJde8407EZDTkRsEeMmTgJkwI
Gurugram Gurgaon - Delhi Expressway,bus_stop,bus_stop|transit_stop|transit_station|transportation_service|point_of_interest|establishment,,,"Udyog Vihar III, Sector 20, Gurugram, Haryana 122016, India",,,OPERATIONAL,https://maps.google.com/?cid=4684804294969252532&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJw7AdWE4ZDTkRtNrdY6_EA0E
Gurugram - Delhi Toll/Ambience Mall (Pickup by cab),bus_stop,bus_stop|transit_stop|transit_station|transportation_service|point_of_interest|establishment,,,"Rajokri Village, Rajokri, Gurugram, Haryana 122016, India",,,OPERATIONAL,https://maps.google.com/?cid=14161676864561404370&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJkSB8ak4ZDTkR0tkMmBNiiMQ
Murli Battery Smart,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,,,"Shop No. - 2, Huda Market, Sector 22B Rd, near community centre, Mullahera, Sector 22, Gurugram, Haryana 122015, India",5,4,OPERATIONAL,https://maps.google.com/?cid=13184987896559091185&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJPcsOJBgZDTkR8b06hqJ8-rY
Roy Place Gurgoun,transportation_service,transportation_service|point_of_interest|establishment,,,"Plot 785, Sector 22B, 22B, Sector 22, Gurugram, Haryana 122015, India",5,2,OPERATIONAL,https://maps.google.com/?cid=11084627716772513831&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJV7u9pLEZDTkRJ8is9S2C1Jk
HMSKY58,toll_station,toll_station|transportation_service|point_of_interest|establishment,098187 43388,,"IDPL Twp, Sector 22A, Sector 19, Gurugram, Haryana 122016, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=16590041320845416219&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJh-ip-aoZDTkRGxcL-q6qO-Y
Samabary,storage,storage|point_of_interest|establishment,,,"G35G+53R, IDPL Twp, Sector 22A, Sector 19, Gurugram, Haryana 122016, India",,,OPERATIONAL,https://maps.google.com/?cid=3168276268078368665&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJH362KAAZDTkRmYccxXr69ys
Ram Chowk Dundahera,bus_stop,bus_stop|transit_stop|transit_station|transportation_service|point_of_interest|establishment,,,"IDPL Twp, Sector 22A, Sector 19, Gurugram, Haryana 122016, India",5,2,OPERATIONAL,https://maps.google.com/?cid=16715056251194829859&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJfXpugGcZDTkRI-wjrRnP9-c
Udyog vihar,storage,storage|point_of_interest|establishment,,,"276, Udyog Vihar II Rd, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",,,OPERATIONAL,https://maps.google.com/?cid=622966747806015620&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJPWAPMAAZDTkRhKDb3fQ4pQg
Trust Move Office Relocation Service Gurgaon,transportation_service,transportation_service|point_of_interest|establishment,077018 44410,https://trustmove.in/office-relocation-services-in-gurgaon/,"Office No.507, Metro / Main Road, Maruti Suzuki Industrial Area, near Udyog Vihar Phase III, Udyog Vihar III, Sector 20, Gurugram, Haryana 122016, India",5,8,OPERATIONAL,https://maps.google.com/?cid=10109936606574769442&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJC0ahZZ4ZDTkRInWbaMe1TYw
Airbus India Training Centre,educational_institution,transportation_service|educational_institution|point_of_interest|establishment,011 4580 1300,http://airbus.com/,"509, Udyog Vihar II Rd, Phase III, Udyog Vihar III, Sector 20, Gurugram, Haryana 122016, India",4.6,100,CLOSED_TEMPORARILY,https://maps.google.com/?cid=1664921974914904778&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJxbu7RdkZDTkRynKLDbf9Ghc
Shiprocket,courier_service,courier_service|shipping_service|service|point_of_interest|establishment,,https://www.shiprocket.in/,"416, Udyog Vihar III, Sector 20, Gurugram, Haryana 122016, India",3.8,14413,OPERATIONAL,https://maps.google.com/?cid=2619637573720762004&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJpUiQoOThDDkRlGbkbX7SWiQ
Nippon Express India Pvt Ltd.,shipping_service,shipping_service|corporate_office|transportation_service|service|point_of_interest|establishment,0124 499 4200,http://www.nipponexpress.com/,"G35Q+QW6, Unnamed Road, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",4.1,96,OPERATIONAL,https://maps.google.com/?cid=16231295592207110477&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJq6qq6j8ZDTkRTVHeEVglQeE
Piyu NHAI,bus_stop,bus_stop|transit_stop|transit_station|transportation_service|point_of_interest|establishment,,,"Kapas Hera Estate, Gurugram, Haryana 122016, India",4,2,OPERATIONAL,https://maps.google.com/?cid=3945595700339953780&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ0zAyRlAZDTkRdFASgmKSwTY
SS Innovations International Inc,consultant,health|consultant|service|point_of_interest|establishment,073375 53469,https://ssinnovations.com/,"3rd Floor, iLabs Center, 404-405, Phase III, Udyog Vihar III, Sector 20, Gurugram, Haryana 122016, India",4.6,21,OPERATIONAL,https://maps.google.com/?cid=1541468549472773822&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJD1RKUIEZDTkRvubCi3plZBU
Gurgaon Toll Plaza,bus_stop,bus_stop|transit_stop|transit_station|transportation_service|point_of_interest|establishment,,,"Kapas Hera Estate, Gurugram, Haryana 122016, India",,,OPERATIONAL,https://maps.google.com/?cid=8060494980994998290&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJh5iaR1AZDTkREqAGmHqh3G8
